sttn_no,sttn_name,longitude,latitude
016307,공항중학교,126.8162550447,37.5634491761
016308,공항중학교 마곡엠밸리9단지,126.81676,37.562458
016309,양천향교역,126.8407487895,37.5670001354
016321,방신전통시장,126.812660348,37.5700525655
016322,방화주유소,126.8125292434,37.5666910754
016326,제과점앞,126.809942,37.56021
016327,공항동천주교회,126.811612,37.557387
016328,강서한방병원,126.8390315329,37.5301259278
016329,강서한방병원,126.8393407089,37.5299929864
016330,강서한강자이아파트,126.8500718716,37.5663646057
016332,강서구청별관,126.859807,37.561162
016339,우장산동주민센터,126.841575,37.547926
016340,문성유치원,126.844227,37.546913
016341,우장산투웨니퍼스트오피스텔,126.845782,37.547202
016342,가양7단지상가,126.861713,37.560708
016344,등촌주공9단지,126.850602,37.561643
016345,강서구민올림픽체육센터,126.850182,37.559912
016346,등촌주공6단지,126.848477,37.560553
016347,등현초등학교,126.847267,37.5611
016348,가양7단지상가앞,126.86182,37.560737
016350,우장산휴먼빌아파트,126.8434782256,37.5474383521
016351,우장산동주민센터,126.841394,37.548077
016352,양서1단지우장산아이파크이편한세상,126.83702,37.547995
016361,우장산파크빌,126.845337,37.546653
016364,강서힐스테이트아파트,126.836963084,37.547853051
016366,등촌주공6단지앞,126.848447,37.560355
016367,강서구민올림픽체육센터,126.850322,37.559795
016368,등촌9단지SBS공개홀,126.850932,37.561875
016369,가양4 5단지상가앞,126.852823,37.563943
016373,삼정그린코아아파트,126.8117011886,37.5715960686
016374,강서농협,126.812885,37.568327
016375,강서농협,126.812767,37.568388
016376,서울방화초등학교,126.805304,37.568165
016378,공항동주민센터,126.810557,37.55883
016379,천주교성당,126.8123522209,37.5560299741
016385,마곡나루역4번출구 서울식물원,126.827772,37.565259
016386,마곡나루역5번출구 서울식물원,126.8275,37.565369
016387,마곡역교차로,126.828571,37.559349
016388,이대서울병원,126.834829,37.55874
016389,김포공항국내선,126.80421,37.55874
016390,김포공항국내선,126.80465,37.558392
016391,김포공항국제선,126.801112,37.56531
016392,김포공항국제선,126.8010312835,37.5649980309
016393,발산역7번출구,126.837903,37.557738
016394,신방화역5번출구,126.817444,37.567393
016395,마곡엠밸리6 7단지 마곡중학교,126.821451,37.567107
016396,마곡나루역,126.825808,37.566759
016397,마곡역,126.826913,37.56138
016398,마곡역,126.827173,37.561329
016399,마곡나루역1번출구 웰튼병원,126.8265562889,37.5669558738
016400,마곡동로사거리,126.8314960803,37.5594674923
016401,마곡엠밸리11 12단지,126.82157,37.560066
016402,마곡13단지힐스테이트후문,126.818732,37.556634
016403,공진초등학교,126.8216428956,37.5584322785
016407,송정역,126.8122234956,37.5613200833
016408,외발산동기점,126.8213321956,37.5452091516
016410,한국공항공사,126.798872,37.562433
016411,한국공항공사,126.798863,37.56242
016412,이마트(가상),126.7984631135,37.5625474539
016413,개화동상사마을종점,126.80181,37.588697
016416,마곡수명산파크7단지,126.823065,37.549218
016417,마곡수명산파크5단지6단지,126.82535,37.55131
016418,마곡수명산파크2단지,126.8264227097,37.5549071083
016419,마곡수명산파크2단지,126.826058,37.554787
016420,마곡수명산파크3단지4단지,126.8252225589,37.55168483
016421,마곡수명산파크7단지,126.822762,37.549322
016422,마곡역6번출구,126.825491,37.559571
016423,마곡역,126.8243287914,37.5602184256
016424,화곡2동주민센터,126.8552226927,37.5313768831
016425,화곡2동주민센터,126.854478,37.531179
016427,마곡엠밸리14단지아파트,126.826412,37.557467
016428,마곡엠밸리15단지아파트,126.8267496101,37.5574387588
016429,발산역9번출구,126.836511,37.558922
016430,공항동주민센터,126.810619,37.558964
016431,신방화사거리,126.816922,37.572868
016432,신방화사거리,126.816537,37.572787
016433,방화2동우촌연립,126.8117126614,37.5701349
016434,개화역광역환승센터,126.797811,37.57845
016435,개화역광역환승센터,126.797978,37.57822
016436,방화2동청성아파트,126.8118933674,37.5665639113
016450,핑크힐병원,126.8755585298,37.5493147499
016451,롯데몰 김포공항역,126.803024,37.562379
016453,송정중학교정문,126.81623,37.554337
016462,염창동주민센터,126.871126,37.553683
016463,대통마트,126.8560563182,37.5350552783
016464,강원슈퍼,126.8569390185,37.5355970088
016465,화곡보람3차아파트,126.8582737558,37.5364555609
016466,에이엔케슬,126.859168675,37.5371360581
016467,한광고,126.8584805675,37.5377930358
016468,신정여상,126.8575411898,37.5372836881
016469,명지해드는터아파트,126.8563782102,37.5365469849
016470,동우아트빌,126.855948,37.536478
016471,미주아파트,126.8549371793,37.5374138804
016472,방송인아파트,126.85410904,37.5370334682
016473,곰달래약국,126.858040957,37.5315199743
016474,중앙하이츠빌라,126.8581894818,37.5307641322
016475,곰달래아파트,126.856579,37.529662
016476,삼성아파트,126.8541282205,37.5292192105
016477,은창아파트,126.8518828439,37.5289352735
016478,화곡전화국,126.847914,37.529481
016479,까치산역4번출구,126.846073,37.532641
016480,까치시장,126.8462779542,37.533742673
016481,화곡탑건진선미아파트,126.846713,37.53617
016482,개나리슈퍼,126.848008,37.536642
016483,빨래세탁소,126.8491623939,37.5371687836
016484,공작세탁소,126.8545741382,37.536591509
016485,주영렉스빌,126.8551479825,37.5360470216
016486,대통마트,126.855997887,37.5348425483
016487,국민약국,126.8578470281,37.5317540263
016488,주영렉스빌,126.855048,37.535899
016489,약수터,126.85163932,37.5387776474
016490,신광명마을,126.8240687003,37.5471082621
016491,수명중고등학교,126.8240952322,37.549302466
016492,마곡 수명산파크4단지,126.8244871379,37.550615042
016493,방화중학교,126.8065584409,37.5642674199
016494,한마음아파트,126.8680232498,37.5551078122
016495,우성아파트앞,126.8708997,37.5555155833
016496,우성아파트,126.8709494221,37.5555615934
016497,봉제산정상,126.85174,37.536704
016498,생태공원,126.818551,37.583442
016499,NC백화점앞,126.840246,37.559471
016500,염창역1번출구 강서평생학습관,126.8737556441,37.5472979883
016501,명지해드는터아파트,126.8563184623,37.5366974117
016502,하이웨이주유소,126.854287,37.554465
016503,서광아파트,126.8194426148,37.5788332307
016504,마곡엠밸리7단지앞,126.824463,37.565419
016505,대림아파트,126.8751414211,37.5483303142
016506,하나마트,126.8531015943,37.5524923381
016507,정곡초교,126.8186173155,37.5760007418
016508,등명중학교,126.8429614647,37.5590951148
016509,동아3차아파트,126.8760290974,37.5494621232
016510,미주아파트,126.8551022133,37.5375050938
016511,백연공원,126.8520877836,37.5506285112
016512,방화4단지,126.813401,37.576744
016513,등촌3동성당사거리,126.8458653593,37.5588259101
016514,새마을금고,126.8732764729,37.5502377469
016515,방송인아파트,126.854055,37.537196
016516,강서대학교,126.851224259,37.5494785312
016517,방화3동주민센터,126.8135874519,37.5785925502
016518,등촌6단지,126.8476782843,37.5595698622
016519,관음삼성 보람더하임아파트,126.8703832733,37.5524224634
016520,공작세탁소,126.8543808707,37.536466022
016521,골목시장,126.850235687,37.5486194397
016523,등촌9단지,126.8487623402,37.5614067814
016524,염창중학교,126.8709339914,37.5533520946
016525,대통마트,126.855893555,37.5349622669
016526,SK브로드밴드강서방송,126.849284385,37.5478099476
016527,정곡초교,126.819574,37.575846
016528,강서세무서 공항초교,126.820612,37.562005
016529,남부시장,126.857698479,37.5325197799
016530,수정빌딩,126.84754,37.545809
016532,다솔마을,126.816664,37.555154
016533,화곡유치원,126.8461326678,37.5444216025
016534,마곡엠밸리14단지,126.8256188032,37.5579919123
016535,등촌7단지아파트,126.853035,37.561265
016536,삼천리아파트,126.8698493274,37.5561740306
016537,화곡중앙하이츠빌라,126.8580424207,37.5307477357
016538,본동시장,126.8442200427,37.5428311336
016539,마곡엠밸리14단지,126.824727,37.558322
016540,한서고등학교 보람아파트,126.8114926908,37.5748665364
016541,한마음아파트,126.8678151019,37.5550445028
016542,곰달래아파트,126.8572148649,37.5297942783
016543,본동사무소,126.847974135,37.5426467961
016544,볏골어린이공원,126.841979,37.540965
016545,방신시장 LG베스트샵,126.8125870322,37.5733423192
016546,마곡엠밸리11 12단지상가,126.821038,37.558666
016547,삼성아파트,126.8542115306,37.5294337746
016548,거성빌라,126.8490739183,37.5421787361
016549,마곡13단지힐스테이트상가,126.820138,37.558364
016550,겸재정선미술관입구,126.8376286494,37.5717978008
016551,한국건강관리협회,126.8509971757,37.5538251223
016552,증미역2번출구,126.8626080867,37.557180458
016553,은창아파트,126.8518066697,37.5291208041
016554,강서구립봉제산어르신복지센터,126.8502912541,37.5417729905
016555,본동시장 새마을금고본점,126.8427421191,37.5428192627
016556,금호APT,126.8371204609,37.5743399784
016557,강서구청입구,126.8496141991,37.5532043177
016558,등촌강변샤르망오피스텔,126.8571485471,37.558624739
016559,마곡13단지힐스테이트후문,126.8179906008,37.5567373931
016560,대영마트,126.851055235,37.5405745983
016561,우체국,126.84593,37.544197
016562,벽산아파트,126.8367589013,37.5755640607
016563,우장산꿈에그린아파트,126.8477997172,37.5532921022
016564,등촌현대아파트,126.8550855865,37.5566172929
016565,까치산역1번출구,126.8463346005,37.5326055625
016566,정은파크빌,126.8514173531,37.540005562
016567,화곡초교,126.8465565086,37.543584805
016568,벽산아파트,126.836678,37.575737
016569,롯데3차APT,126.8465770816,37.5528724125
016570,하이웨이주유소,126.854095,37.555586
016571,까치시장,126.8460803531,37.5335405699
016572,약수터,126.8515080655,37.5387720758
016573,금호APT,126.8369597981,37.574293801
016574,강서구민회관,126.8442711774,37.5530658323
016576,선교교회,126.8477612943,37.5343420215
016577,겸재정선미술관입구,126.8374304603,37.5718308684
016578,발산어린이집,126.8416539309,37.554367135
016579,화곡탑건진선미아파트,126.8468187447,37.5359934136
016580,삼거리,126.850132,37.53739
016581,롯데1차,126.8405796,37.5544702163
016583,개나리슈퍼,126.848043,37.53657
016586,강서노인회관,126.8399795935,37.5545324812
016588,빨래터세탁소,126.8492383261,37.5369625024
016589,안골공원,126.8512590982,37.5359315073
016591,우장산월드메르디앙아파트,126.837889,37.554791
016592,방화동동부센트레빌아파트,126.813811,37.573366
016593,삼거리,126.8502333606,37.5373368223
016594,강남슈퍼,126.8510240698,37.5351941142
016595,프라임마트,126.818237,37.572874
016597,태창아파트,126.8508560508,37.5375766335
016598,신정초교,126.8512080132,37.5325973854
016599,정은파크빌,126.851506706,37.5400282017
016601,마곡한솔솔파크,126.82266,37.570045
016602,가양역,126.856651,37.560449
016603,길훈아파트,126.822572,37.568681
016604,마곡중학교,126.8217565694,37.5686345859
016605,김포공항국내선,126.8033333929,37.5595403707
016606,마곡나루역,126.82779,37.567223
016608,롯데R&D센터,126.828429,37.571318
016609,마곡나루역,126.828066,37.567163
016612,대한항공,126.8150621212,37.5499834076
016613,LG사이언스파크,126.833982,37.562768
016614,김포공항국내선,126.804054,37.559288
016615,마곡엠밸리1단지,126.819153,37.56781
016616,마곡나루역,126.825813,37.566687
016617,마곡나루역5번출구,126.827481,37.565315
016618,대한항공,126.8164830974,37.549888549
016619,서울식물원 숲문화학교,126.83451,37.566316
016621,마곡역2번출구,126.825997,37.559964
016622,강서세무서 공항초교,126.8209337487,37.5619017064
016623,강서세무서,126.821392,37.562354
016624,마곡엠밸리7단지입구,126.824649,37.565005
016625,마곡엠밸리7단지,126.823576,37.56717
016626,마곡역,126.826841,37.561203
016627,마곡엠밸리3단지입구,126.819998,37.567457
016628,마곡중학교후문,126.8217854068,37.5684480939
016629,길훈아파트,126.8227000401,37.5688328966
016630,마곡한솔솔파크,126.822845,37.569673
016631,프라임마트,126.818187,37.572986
016632,방화동동부센트레빌아파트,126.8142,37.573523
016633,방신시장,126.8129196261,37.5736123014
016634,한서고등학교 보람아파트,126.811744,37.575013
016635,마곡역,126.8271580485,37.560473826
016636,동아1 2차아파트,126.871881,37.554667
016637,약수터,126.851516,37.538286
016638,동아1 2차아파트,126.8720632484,37.5546585833
016639,화곡역7번출구,126.8387731991,37.5413298067
016640,마곡우림필유아파트,126.8206647683,37.5720190366
016641,마곡우림필유아파트,126.8202678013,37.572048799
016677,대영마트,126.851143455,37.540598138
016700,롯데R&D센터,126.828546,37.570309
016702,마곡엠밸리7단지 712동,126.8235422464,37.5672382393
016703,신방화역4번출구 마곡중학교,126.819928,37.567457
016704,신방화역7번출구,126.816377,37.56661
016705,마곡엠밸리4단지,126.8249811399,37.5689315825
016706,마곡엠밸리5단지,126.816778,37.566192
016707,화곡중앙골목시장,126.837775875,37.5347017814
016718,송화시장,126.8352516144,37.5479822354
016721,삼천리아파트,126.869805293,37.5561118066
016722,LG주유소,126.8568371052,37.5314339892
016725,오쇠동꽃단지,126.7978638462,37.5382211674
016726,오쇠동꽃단지,126.7974938496,37.5382088192
016727,강서구립봉제산어르신복지센터,126.8503919612,37.5417776236
016729,화곡중 고등학교,126.833278,37.548014
016730,증미역,126.863636,37.556687
016732,삼거리,126.850104675,37.5371798683
016734,남부시장,126.8578070724,37.5325361304
016745,송정역,126.809145,37.561345
016778,거성빌라,126.849595,37.542193
016781,김포공항국내선,126.8030850688,37.5597057577
016800,강서면허시험장,126.8188279446,37.55027309
016812,덕원여자고등학교 덕원예술고등학교,126.8321738366,37.5492511475
016813,증미역,126.86384,37.55629
016814,봉제산정상,126.8516122813,37.5366775541
016817,김포공항국내선,126.8036809737,37.5595085098
016818,성우빌딩,126.8574554641,37.5335728691
016820,발산초등학교,126.8314177559,37.550788238
016829,김포공항국내선,126.8044802852,37.5585727001
016836,로미오이발클럽,126.8530365707,37.5360346554
016838,방화대교남단(가상),126.8160003494,37.5835811606
016839,강서면허시험장메이필트호텔,126.8181908181,37.5502477813
016841,강서구의회,126.8621434783,37.5451836495
016842,강서구의회,126.8629063713,37.5463487525
016843,대일고등학교,126.8634754278,37.5390090878
016844,목동사거리,126.8636807084,37.5306750816
016848,김포공항국제선,126.8021756851,37.5658713092
016849,강서면허시험장 강서농수산물시장,126.8184684663,37.5500977258
016851,염창역2번출구,126.87631,37.547248
016855,태영송화아파트,126.867513837,37.5538754466
016857,김포공항국제선,126.801935005,37.565706006
016858,대통마트,126.8561245344,37.5348868564
016859,화곡초교,126.8467695833,37.5434282911
016861,수명산근린공원,126.8308140121,37.552012862
016862,관음삼성 보람더하임아파트,126.8703510926,37.5520520784
016863,청송평화아파트,126.853737,37.535303
016864,아람마트,126.8550234736,37.5343394453
016867,수명산파크1단지,126.8298250178,37.5534189491
016868,새마을금고,126.8724183295,37.5503900089
016869,성심사,126.8539816967,37.5335722297
016870,성심사,126.8539521279,37.5336487863
016873,마곡 수명산파크2단지,126.8278597199,37.5536179453
016875,아람마트,126.855070011,37.5342647114
016876,현대빌라,126.8538521523,37.534434419
016878,화곡역7번출구,126.8386545056,37.5412701723
016879,마곡 수명산파크3단지,126.8258981428,37.5531861489
016881,가양대교남단(가상),126.8668036012,37.5605598588
016882,청송평화아파트,126.853823,37.53522
016883,가양대교남단(가상),126.8671119402,37.5609413685
016885,마곡수명산파크3단지 4단지,126.8252405265,37.5517452299
016887,화곡보람3차아파트,126.8583824999,37.5363953179
016888,로미오이발클럽,126.853115,37.536154
016890,푸르지오APT,126.8311221371,37.5418579682
016891,염동초교 염창보람더하임아파트,126.870441,37.552059
016892,에이엔케슬,126.8592862958,37.5371695389
016893,염동초교 염창보람더하임아파트,126.870603,37.552272
016894,화곡유치원,126.846235,37.544244
016895,나이아가라 리버파크 골든서울호텔,126.877841,37.548858
016896,한광고,126.8585947399,37.5378553482
016897,수정빌딩,126.8476445823,37.5456801149
016898,수명산파크7단지정문,126.8242285136,37.5479699462
016899,신정여상,126.857520614,37.5373926959
016900,SK브로드밴드강서방송,126.8491829775,37.5475872477
016902,나이아가라 리버파크 골든서울호텔,126.877891,37.549122
016903,골목시장,126.850224658,37.5484752506
016905,서울자동차학원,126.8215963672,37.5469045098
016907,강서대학교,126.85131269,37.5494011485
016908,백연공원,126.852444,37.551068
016909,하나마트,126.853192,37.552447
016910,강서구청후문,126.8502252218,37.5504558566
016911,화곡보람2차아파트,126.854029,37.553886
016912,강서아파트,126.850726634,37.5515729471
016913,개화동상사마을종점(가상),126.7985207144,37.5825740387
016914,본동사무소,126.847717,37.542748
016915,황제참치,126.8514757606,37.5527741489
016917,청과시장2,126.8212167365,37.551853645
016918,콘티넨탈호텔,126.8522416609,37.5540907066
016920,강서면허시험장,126.819099,37.549503
016921,등촌역1번출구,126.862807,37.552202
016922,발산역3번출구,126.8386304653,37.5592460652
016923,수명산파크7단지상가,126.8222346535,37.5473830524
016925,수명산파크7단지정문,126.8242774574,37.5478510746
016927,수명중 고등학교,126.8241692626,37.5500676051
016928,기업은행,126.8408606746,37.5660884052
016929,마곡수명산파크5단지 6단지,126.8253974999,37.551408453
016930,김포공항국내선(11-2번홈),126.802733172,37.5598552139
016931,수명산파크상가,126.826193,37.553341
016932,변전소,126.8378902625,37.5707078403
016933,수명산파크5단지아파트,126.828134,37.553482
016934,김포공항국내선(11-3번홈),126.8026139532,37.5600161723
016935,수명산파크1단지아파트앞,126.8297393667,37.5532575299
016936,방화대교(가상),126.820437898,37.5835477465
016937,수명산근린공원,126.830921692,37.5515820854
016938,방화대교(가상),126.8217039006,37.5842449257
016939,발산초등학교,126.8318357277,37.5496273238
016940,변전소,126.8377373459,37.5707472783
016941,화곡중 고등학교,126.8331241842,37.5478756223
016942,마곡철교(가상),126.8368632901,37.5774689006
016943,송화시장,126.8353186306,37.5478714943
016944,마곡철교(가상),126.8370995698,37.5777606756
016946,우장산월드메르디앙아파트,126.8379443491,37.5546252214
016948,강서노인회관,126.8395111456,37.5544705711
016950,롯데1차,126.8404847373,37.5543709679
016951,김포공항국제선(1경기),126.8013316631,37.5652767853
016952,발산어린이집,126.8415567994,37.5542696867
016954,강서구민회관,126.8442047794,37.5528837238
016955,방화3동주민센터,126.8136547657,37.578386307
016956,롯데3차APT,126.8464573797,37.5527406972
016957,방화동삼익아파트,126.8132284757,37.5768069244
016958,공영주차장,126.8478384134,37.5531867241
016959,방화중학교(시외버스),126.8066857249,37.5638654303
016960,강서구청입구,126.8498215069,37.5530951235
016961,서광아파트,126.8196509419,37.5788326481
016962,생태공원,126.8185765185,37.5834824238
016963,등촌7단지,126.8532,37.561276
016964,등촌10단지,126.8486443616,37.5615336843
016965,등촌미주 진로아파트,126.8477466451,37.5599069591
016966,등촌3동성당사거리,126.8456364312,37.5589634783
016967,등촌5단지,126.8439155633,37.5591423356
016968,공원앞,126.8417735551,37.5593503403
016969,발산역 NC백화점,126.8394594755,37.5597454044
016970,동우아트빌,126.8560381111,37.5366514124
016971,태창아파트,126.850788,37.537744
016972,김포공항역3번출구,126.80188,37.562495
016975,강서농수산물도매시장,126.818103,37.553498
016976,강서농수산물도매시장종점,126.8226727076,37.5545167694
016977,등촌동주공9단지,126.8497520174,37.5629182758
016978,등촌주공9단지,126.849984,37.562737
016979,등촌동주공8단지,126.8513904609,37.5621012565
016980,화훼단지,126.769200409,37.5562932237
016981,화훼단지,126.7688707105,37.5563989076
016983,국립항공박물관,126.8076813957,37.5563306325
016986,등촌주공8단지,126.852100007,37.5616236673
016987,대한항공화물청사,126.8132205142,37.5514321709
016988,대한항공훈련센터,126.8131745021,37.5462877526
016989,가양대교(가상),126.8585762117,37.5654563252
016990,가양대교(가상),126.8585869405,37.5658687821
016992,김포공항화물청사,126.8112608986,37.5534204714
016993,김포공항세관 국립항공박물관,126.8080679474,37.5556608484
016994,강원슈퍼,126.8570263026,37.5355160159
016995,대한항공빌딩,126.8145690738,37.5507341466
016996,대한항공,126.8168535705,37.5495780042
016997,김포공항국제선,126.800809711,37.564885922
017001,신도림역,126.8891800847,37.5097162979
017002,신도림역,126.8884638807,37.509108047
017003,신도림동 구로역,126.884125,37.506145
017004,신도림동 구로역,126.883227988,37.5053435935
017005,구일역 중앙유통상가,126.874701,37.499883
017006,구일역 제일제당,126.87453,37.49971
017007,동양미래대학 구로성심병원,126.8679976691,37.4996343963
017008,동양미래대학 구로성심병원,126.8670186731,37.4993764843
017009,개봉역 영화아파트,126.8602005359,37.4969418239
017010,개봉역 한마을아파트,126.8620566339,37.4964773551
017011,경인중학교 개봉사거리,126.8554373749,37.4974485938
017012,경인중학교 개봉사거리,126.8551547189,37.4973068647
017013,구로디지털단지역,126.9015481288,37.4830994287
017101,신도림역,126.892103,37.506549
017102,신도림역,126.8915707873,37.5070158798
017103,서울미래초등학교,126.889452,37.505102
017104,서울미래초등학교,126.8893190662,37.5052539407
017105,한국SGI,126.889783,37.502477
017106,거리공원 구로신협본점앞,126.888566,37.502787
017107,거리공원,126.891835,37.499974
017108,구로도서관 대성스카이렉스,126.891075,37.499565
017109,구로고등학교,126.891578,37.496567
017110,영림중학교,126.891622,37.496915
017111,구로구청,126.8879268367,37.4945619511
017112,구로구청,126.8876042378,37.4947508763
017113,고대구로병원후문,126.884567,37.493233
017114,대림역,126.893978,37.490945
017115,대림역,126.893798,37.491138
017116,영서중학교,126.892204,37.489831
017117,영서중학교,126.89234,37.490202
017118,구로두산아파트,126.890072,37.488807
017119,구로종합사회복지관,126.889168,37.487893
017120,남구로역,126.886787,37.485278
017121,남구로역,126.886453,37.48531
017122,한국산업단지공단 이마트구로점,126.896751,37.484138
017123,고용노동부관악지청 이마트구로점,126.89805,37.48365
017124,디지털산업1단지,126.895035,37.483846
017125,디지털산업1단지,126.894763,37.483965
017126,하이엔드1차?보건지소?치매센터,126.89293,37.481748
017127,지하이시티?보건지소?치매센터,126.8926352264,37.4816976566
017128,디지털단지오거리,126.8906988158,37.4798962168
017129,디지털단지오거리,126.890398,37.479933
017130,퀸즈빌,126.832802,37.487314
017131,가리봉시장,126.887123,37.48301
017132,가리봉시장,126.8869928718,37.4824285977
017133,남구로역,126.886268,37.48418
017134,구로4동자치회관,126.8856450789,37.4860984011
017135,구로시장,126.88486,37.487987
017136,구로시장,126.88461,37.48798
017137,구로4동우체국 고대구로병원정문,126.8842398696,37.4902484188
017138,구로4동우체국 고대구로병원정문,126.8840651203,37.4899022236
017139,구로119안전센터,126.8832312859,37.4937842571
017140,구로119안전센터,126.8829563911,37.4938362491
017141,우리유앤미아파트,126.8823840611,37.4967741772
017142,구로변전소 구로초등학교,126.8840766793,37.4977886895
017143,쌍용구로정비사업소,126.8823344295,37.4995738531
017144,구로역?NC신구로점,126.8828494432,37.5000384326
017145,구로역?NC신구로점,126.88258,37.500848
017146,구로역 구로기계공구상가,126.8793093405,37.5035680895
017147,구로역 구로기계공구상가,126.8789985402,37.5034172875
017148,기업은행구로중앙지점,126.8774020097,37.5051655805
017149,기업은행구로중앙지점,126.8772441351,37.5048734598
017150,두암빌라,126.825715,37.495086
017151,항동우남퍼스트빌,126.819012,37.476619
017152,신도림중학교,126.8849526908,37.5064944251
017153,신도림중학교,126.884705,37.506772
017154,구로역,126.882277,37.50455
017155,구로역,126.8821395273,37.5048451046
017156,초롱타운회전교차로,126.879839,37.495703
017157,솔길공원,126.880367,37.489291
017158,GS25,126.880194,37.492841
017159,한일유앤아이아파트,126.8760349245,37.4856462135
017160,항동우남퍼스트빌,126.818752,37.476683
017161,구로SKV1지식산업센터,126.8172857213,37.4777467522
017162,구로SKV1 제일풍경채포레스트,126.817092,37.477579
017164,개봉사거리,126.8573774345,37.4972517923
017166,경인중학교,126.8563,37.496893
017168,개봉치안센터,126.8518576272,37.4981960239
017169,오류1동주민센터 오류문화센터,126.8461421452,37.4968379665
017170,오류1동주민센터 오류문화센터,126.84458597,37.4965241154
017171,오류동역,126.843351,37.495698
017172,오류동역,126.842536958,37.4956023105
017173,씨티월드,126.840682,37.494463
017174,오류지구대 신오류주유소,126.8394647757,37.4942645442
017175,서울가든빌라앞,126.8313415833,37.4911327081
017176,서울가든빌라앞,126.8316708345,37.4915630038
017177,성공회대학교유한공고앞,126.8251819712,37.4894827176
017178,영풍마드레빌아파트 소공원사거리,126.8395380549,37.4911309317
017179,연세중앙교회,126.8354231175,37.4931082751
017180,궁동청소년문화의집,126.832823,37.493319
017181,궁동청소년문화의집 구로검사소,126.833633,37.493133
017182,우신고등학교,126.830847,37.4933
017183,우신고등학교,126.8304506092,37.4930633974
017184,온수역,126.8238226092,37.4928265566
017185,온수역,126.8244009171,37.492777021
017186,온수동새마을금고,126.8243871935,37.4960559471
017187,정진학교 온수힐스테이트아파트,126.8221461174,37.4969745872
017188,수궁동주민센터,126.830866,37.494651
017189,수궁동주민센터,126.830852,37.494359
017190,수궁119안전센터,126.829596,37.496815
017191,수궁119안전센터,126.8293338512,37.4967842434
017192,예림디자인고 오류고 서울공연예술고,126.829242,37.498605
017193,예림디자인고 오류고 서울공연예술고,126.82904,37.4984
017194,서서울생활과학고 궁동도서관,126.828968,37.502837
017195,서서울생활과학고 궁동도서관,126.829187,37.502207
017196,오남중학교 삼미주택,126.8367978524,37.4885327485
017197,오남중학교,126.837161,37.488103
017198,구로2동지하차도입구,126.8812188135,37.4902172822
017201,구로우체국 이펜하우스5단지후문,126.842284,37.481946
017202,천왕역4번출구,126.8393714866,37.4859413996
017203,오류2동주민센터,126.839775,37.488647
017204,오류2동주민센터,126.839681,37.488887
017205,오류2동새마을금고,126.8406511512,37.4905229687
017206,오류2동새마을금고,126.840575,37.49062
017207,대원주유소,126.8565297879,37.4869343975
017208,대원주유소,126.8561852068,37.4873583985
017209,현대아파트 개봉중앙시장,126.856119,37.490752
017210,현대아파트 개봉중앙시장,126.855865,37.490533
017211,덕의초등학교,126.8594403333,37.5063377311
017212,덕의초등학교,126.858358201,37.5061580205
017213,고척근린공원,126.8552979346,37.5047224619
017214,고척근린공원 고척도서관,126.854469381,37.5046337292
017215,세곡초등학교,126.8498423009,37.5026683511
017216,세곡초등학교,126.8506070009,37.5031820473
017217,개봉푸르지오아파트,126.8478312344,37.5021368312
017218,개봉푸르지오아파트,126.8480532092,37.5019938418
017219,고척근린시장,126.8508090334,37.5011232856
017220,용두연립,126.8517949619,37.4990015306
017221,우리유엔미아파트,126.882629,37.497217
017222,쌍용구로정비사업소,126.8825792166,37.4998375728
017223,고척파크푸르지오아파트,126.859315,37.507543
017225,고척시장,126.861938,37.503852
017226,고척시장,126.86199,37.503137
017227,고척중학교,126.863863,37.500468
017228,고척중학교,126.863243,37.500962
017229,구로디지털단지역,126.9016459933,37.4834896886
017230,삼부르네상스 효성아파트,126.894635,37.478747
017231,구일우성아파트,126.8757,37.489495
017232,구일우성아파트,126.875812,37.49013
017233,개봉역,126.85672,37.493978
017234,개봉역,126.857569,37.493481
017235,개봉1동사거리 개봉푸르지오아파트,126.846791,37.501413
017236,개봉1동사거리,126.8469150982,37.5004695107
017237,구로1동우체국,126.874502,37.491568
017238,구일우성아파트,126.8762607392,37.4887147629
017239,디지털단지입구,126.876458,37.486425
017240,구로보건소,126.889167,37.50023
017241,궁동삼거리,126.8284511846,37.5064013211
017242,구일우성아파트,126.8758256916,37.4897430284
017243,개봉역,126.8570002311,37.4934472423
017244,웰크론,126.893697169,37.4827320851
017245,남구로역,126.88737,37.484932
017246,개봉고가,126.855587,37.493655
017247,구로남초등학교,126.89101,37.48399
017248,연세중앙교회,126.8359813615,37.4933027885
017249,가리봉파출소,126.891739,37.479247
017251,동양빌라,126.8315970998,37.4951898369
017252,남구로역6번출구,126.888568,37.487735
017253,궁동입구,126.8340799962,37.4934389034
017254,현대아파트,126.886618,37.504635
017255,롯데아파트,126.884727,37.502823
017256,구로역?NC신구로점,126.8832785142,37.5021312873
017257,롯데아파트,126.8847503711,37.5027211681
017258,제중병원,126.8866148382,37.5036149757
017259,구로역,126.8827750112,37.5020712449
017260,구로중앙하이츠아파트 화원복지관,126.87982,37.498288
017261,신동아미래지움아파트,126.880378,37.50012
017262,초롱타운아파트,126.8800116763,37.4958292381
017267,한양수자인아파트앞,126.824632,37.478107
017289,온수동종점,126.821273,37.491642
017290,온수동종점,126.82122,37.491968
017291,신도림생활체육관 우성3차아파트,126.8832044582,37.5131858502
017292,우성3차아파트,126.885488,37.51285
017293,구로구청,126.8884812232,37.4959285478
017296,대림역,126.8943735141,37.4935009845
